pool_id,hex,vrf_key,blocks_minted,live_stake,live_size,live_saturation,live_delegators,active_stake,active_size,declared_pledge,live_pledge,margin_cost,fixed_cost,reward_account,owners,registration,retirement
pool1dww6s8stvm7dl2n8740s3v5rnxmsuqcl8jcnu64g7cds5w29pft,6b9da81e0b66fcdfaa67f55f08b28399b70e031f3cb13e6aa8f61b0a,bcb9ca11a64dbee953247881162fc5599801d1b82358e1e1e9cfc96db082a0b0,1940,54679288170774,0.0023493105021676237,0.8332746202741111,96,56412371195862,0.0024259739012338247,225000000000,246169232151,0.01,340000000,stake1u9cf9sk8mvtx5zzyjw3maug3h8y2my997nyjn2znhgl87mg2tlnyu,"['stake1u9cf9sk8mvtx5zzyjw3maug3h8y2my997nyjn2znhgl87mg2tlnyu', 'stake1u8wyz4jcd9t3knx287pjt63gdw9c55dlwwjs9um4wdm29cc44ffmn']","['20d44f6a3485e0a2d028bd706294471c74cd35a3f1a2e83c6c093c222cdd16ed', '96dd40eb8c9a7684389ff180148f844cf817a3a5d22633cad4e7d437134952d5']",[]
pool1ygrwdlhn46gehyay2duxp8ynh57drxg0lgf9huymxlpvukdv0k6,2206e6fef3ae919b93a45378609c93bd3cd1990ffa125bf09b37c2ce,003f116887f2d423748b2962102faf177c01ee636daae17090cb9d0c724f3776,0,2625614,1.1281022030815928e-10,4.001254555478644e-08,1,2625614,1.1291266266044459e-10,0,2625614,0.02,340000000,stake1u98kc8lpcul0v87arqvzp9g37r0v7n5aw7pw85as62mscdcvrjpex,['stake1u98kc8lpcul0v87arqvzp9g37r0v7n5aw7pw85as62mscdcvrjpex'],['7c54fd3ae9fbd1fb09492303194ac3bdf075b11398124eb0477e2aea8000cd95'],[]
pool146tvhyjes5recygg5sfwsy97rpcadr9tdhlmdmwm4jddkd784p2,ae96cb925985079c1108a412e810be1871d68cab6dffb6eddbac9adb,88e29af8f25c1035800d558e05ce112bee2e97db88ebed4eae6da4287cfa398f,1,65333349788,2.807065160017547e-06,0.0009956351674843091,16,51193584020,2.2015436704821754e-06,15000000000,16159361610,0,340000000,stake1uykz4cwtvvk0uwh0l00w78dhy3kcmt5djmfv3drcspfztzqwldqxm,['stake1uykz4cwtvvk0uwh0l00w78dhy3kcmt5djmfv3drcspfztzqwldqxm'],"['802764baf0c654911c7cd5f6d2a91e96783fd395f1e9ca9b6b1c4d52cf01389f', 'a0860687b87209d8a1d4460584de3a504fc4313bdd8f39ed96438593d9635c9d', '9fe3ce4384794f7756df8fc9216ee4ed4e3ea81c7f7f60f3d61a0cdb967c0975', '7f5ddd3e31faa6877708e06b19cfa0489a4ab69f1c517804d154dbf08fa92f76', '69a4361a31b9af9ebf78d44e7550c2e7ff5ba4b952491cf89f68828b42f4dac2', '32afbf4052e3ed9728a0a1ae7629806b79019d595528a494ba98522eba41532a', 'c4b567a8accea94879a0aa443c28fe1d4093cc46166ce8ffb8bd62971f39d7d5', '9f2b7322afa37a640b9b113bbd0be19a1be5e3caef8df630d76ce715b5f529f0', '66cea0ec61eaacbab4169f59522bb7c79f35fa3a33948b066974de882261d32b', 'a96c62e181df907cce9b0a8d841adc42bb9222fff6bbf629a8b1ca38c5bc18cb', '1e038adde97eced0cc5ba859b8f504bb47fe12d41bea88d635dbc788755e4be9']",[]
pool1adhpjj009c0jekumqswj5jux6nvrw7v2k0wlu57vfjh7gd5wyh9,eb6e1949ef2e1f2cdb9b041d2a4b86d4d837798ab3ddfe53cc4cafe4,659dd91ff199bce8449724c40474473e6d5d391f794dd795c5de146d13c7a9ab,21,2340856708697,0.00010057554576489202,0.03567304093212718,146,2069040223863,8.897760326839119e-05,880000000000,950765516976,0.01,340000000,stake1u85ghxlmmhts68are4zeffhp3nfk3tczu06axlkpxmalvmqts9hjv,"['stake1uywahsc7lt3qvux25qa8cwvhtygtjzza78qll60renn8d4q9jwhvl', 'stake1u85ghxlmmhts68are4zeffhp3nfk3tczu06axlkpxmalvmqts9hjv']","['e29329302e47885dbd5f0bf4879d3d8cea40bf77bbc95a20bab39a3c32b91efd', 'a58f896fcee923697d06bb1ebf8f08cc329803892959fba60be921a47a9cf901', '796ae0d6bbfcb0c97c4f69df13e60d2e9a48a3268a71e3c665b20a2cfea5a10a', 'b8b1e61d523660f8028159fd9b8d30852cb9cf318db6224e264e3fd63266556e', 'c73d7303acb61bc24305def72e4ebc76449f1535a68cdaed8418dddb3c426d91', '67fe9fc2446625ade8d6464c6896c41d0065788388399df60fe40901b4cac649', 'f189a7fedffa8e54261828e7602207931b0d30050d97e3683aa65bc46f46ef96', '8cf472d6247c6217852aac9bf6cd53744ff2dcb39ac98224f6fd327d305961c5', '6674ee51617d4f6f1832dc0539ef2ef8dea37a32937cea86f463846d176c4f59', 'c216bf6ae7a35e1dc6328bbdd7b4ab80904ee6d677946dc29ef678c953768e77', 'adaad6923395b0dfecba13282622b9a6c26edec0c1f1ad1df714205fee4c931c', 'f518c3ad40246a92be21af6b32b210ea98eb115d932f2fb2a673a1bd4605ea56', '86d03f0c34317b7087cd797195a9308edbae0445c9b8e810095476a019b545c2', 'f425da16163ad04f9d6fec545010ed5a3da062f5002d0712f788b876c0efaa78', '8ae49b3614507acd3d46b2247dd3b2d7b504f99909f44265f3bbab32df7faa0a', '9aff88c9d04747f3dcd1021837c550caf01e3b1f909445f7107aa0c216c0f0f1', '24adea77b18564984d56a5bcb7842db769b6247a46b30be57f4a6c7e16a959cb']",[]
pool1ps3quyamsmn5cvp403tgjzgpfwha5u4dr2zc3wtts5kgqc078se,0c220e13bb86e74c30357c568909014bafda72ad1a8588b96b852c80,0ed8863fa2d6472b10da96664658896620e116ce991618ab76c9e6ef10382217,0,95424561,4.099942241783973e-09,1.4542044619117653e-06,1,95424561,4.103665377208537e-09,50000000,95424561,0.01,340000000,stake1u8uzg9c7uc6twldptqe0wphug3unx2nkdru6n5qwmlzqegcwe782d,['stake1u8uzg9c7uc6twldptqe0wphug3unx2nkdru6n5qwmlzqegcwe782d'],"['fdc7cdca557286368283d0d1553bec51cce0f69c1762af6fb9dd0ab74c20fb2c', 'ddce965bb0091c18278c3901b12fab09dab5c2e7c57c45ea8302a3858545a9c0']",[]
pool1zkq5fgc00wumz3zruusfj7pdvuy0q94tyzn0pmn8lpuwgkjrv7l,158144a30f7bb9b14443e72099782d6708f016ab20a6f0ee67f878e4,ee6840dd477cb3d204511043aedd35694ead9ceb95876861cfa51d27230d722a,4,134819307569,5.792548252961927e-06,0.0020545532152743615,3,134819873307,5.797832763931472e-06,100000000000,102610255607,0.01,340000000,stake1u8f3f75ejuxj5xh3yljlyh73m56pw5c5ztgeeeegydrk0dstg8nga,['stake1u8f3f75ejuxj5xh3yljlyh73m56pw5c5ztgeeeegydrk0dstg8nga'],"['83483656b4ccddbb6edd89d9890d689f884f42c04e71c7e6b671b25d16ddb3d9', '6eeee7d96ecd9761844e665c5ba24bacda0837aa0a7f32d04492a4b15fe58361', '182961b32be3ce99028edd4a018fcf649c8775abd51575a3b03dbc579da1a19a', 'b429029f4857169aa620ef6aeb5f372a0687e4d7ab5331c712731a63058821ea', '471c52f8cce433a75758dc9f49f71e002a2a7b54ea1a92ca70b44773041bd135', '2edc8b1ca9e0f5e8ed181511e5c40699e5a4e27a883b0dc13cd6482a1af7d2b8']",[]
pool1esd3cqme3zzvvdnsx3p6ywudn6p86mqyz7fpvqpegxv2qzmtes0,cc1b1c03798884c636703443a23b8d9e827d6c0417921600394198a0,6373dae51647683369c6b76dc5f10e701752c77b8121a10eca46e2addd0e8efd,62,3299016499426,0.0001417431420233513,0.05027473496457397,22,3301786431616,0.00014199097716948892,10000000000,11441910944,0.01,340000000,stake1uxqkuvn0qxvxxpxxcuvzfzjrjr8qzev0wnxkkwsrvptm54qkncg2v,['stake1uxqkuvn0qxvxxpxxcuvzfzjrjr8qzev0wnxkkwsrvptm54qkncg2v'],"['774b2ee2fc2c867fb3230237bb12b41d836e8144d4e1590d145a826864cf14b1', '2a2b02165b57707ec8653e1e22868c765bbd67e9dd51e097a7db8beafa00d10e', '55edb709e4408794eb0937375c3b03933eaf2f7a6e5bcdbaee7541357a419343', '24ffbdd07846c903ad123ed531e5188b527cb6de3678ffd2d00fbb09046797dd', 'b2ee8fa31602d62ed8ed00ef88be134a978d2e6c0e50043018ee1281081515d2', '088e232b4270c4ecdbc969cc7634626db496243cf2d10cab546248c4f65d915d', '0b61c8333a173182be0ce4834d2656c5f357f9cd9187450b83e4cba9b4379490', '7798e17eaa4d53896377f7f11c3a0d8224c8907ea12caaa42388a9dd0a3b00ab', 'cbc300746972394f12850b24bb1fd21625331b3aacc77bc1558cfc4f54336201', '2cff14c7f8571797450f4c67cf6fbbd441f6aae5be72bb3c0bbf36bb07973005', 'f652b845fdd0021bc648a399d8edf77f55f598f4363496342d3f3f8ed2ec6c1d']",[]
pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,d1fcd4a09f94efdd99f4be86fa89bffb347c9bab85eed7ca64a829a8,6c1bb13c05ac72b9abc90a8518b52d23320f42c7df03ca722623f7baa45075a9,0,3360713955,1.443939899986271e-07,5.12149616131861e-05,3,3360713955,1.4452511340172758e-07,3355000000,3355463742,0.025,340000000,stake1u99ur767sxhvzf8zr9dsww5ngf5hl8r6ks472w4epwmjeecrft8mr,['stake1u99ur767sxhvzf8zr9dsww5ngf5hl8r6ks472w4epwmjeecrft8mr'],"['49143cab7077652e7da64cfad0dee0a05273ddbd8f9b9a39162eb2f18637bfa4', '7368a0b5432480d8b3a4e718d4900f44e80a714a3d0f882e7704cd30a1eed1d4', '1c6a61fb86de9b8c23d716b7ead8e10c67b9dc226a161d08277968ccea06bf85', 'bf194f4c1950577f900a32149831c3568aebf994f255726ce333599d37d3a369', '73c2ff36283df2f66aaeb032f51c5839477f7da31862371a389b801459bd56ca', '850db1c6275b72cdac62f99346014480a3ebf6d24e8a58c14bbf0c9c3a7dc7e3', '58be4a413af74024f78580096a6c0929377b9ee30aae8ace58ebb61d215d6df7', '3b667b0dc68e5a1db4c177b20b41f2fd810c9293b2b7785d4781e10211a7b803', '7b43260b33709b9559552bb5ca89f2d727b27f9d09a54ddcb3d6f125c97fc8ea']",[]
pool17xtz3a8ppy9prj4e2e5t5ggk6p68ls305x5pyyxdxc2lut0ltm2,f19628f4e1090a11cab95668ba2116d0747fc22fa1a81210cd3615fe,f5252fc082113a2a16c61d635f1b719c197b7249df83f1be645ccc55276e29ae,0,7426233,3.190701225655114e-10,1.131706664471466e-07,1,7426233,3.19359868421962e-10,0,7426233,0,340000000,stake1u9akn20m058ewc3xvvwvg9guyk2apg5hvk57lytcuc0amec66el0x,['stake1u9akn20m058ewc3xvvwvg9guyk2apg5hvk57lytcuc0amec66el0x'],"['ad5d432d37f9d14c8e36de308636dadbe441c7824f89fd672aeb573114d417b5', 'aa17cf16acf01d6e32dbc0ccd001fafa3121fed26cac6c513288f16fa7e0b9ae']",[]
pool1etgtwnwu4lmtw0dwdtmjvp9fh7wx2fk4e6jt725ysp5f7sjd5vy,cad0b74ddcaff6b73dae6af72604a9bf9c6526d5cea4bf2a8480689f,0c6c3317c3d227348b0aeb2514d6bf64603832b692c9bca40396fd035655fe73,0,5258542496,2.2593470992825975e-07,8.013655898124415e-05,4,5258542496,2.261398800190966e-07,5000000000,5046891010,0.01,340000000,stake1uy9ymtasryqxez3wg26dys5wv0y5tdwxlckm9r067la2a5gkqv9ss,['stake1uy9ymtasryqxez3wg26dys5wv0y5tdwxlckm9r067la2a5gkqv9ss'],"['ff26902bde3e810d14a064725e686ab233c1e53012dfb2f99a4ac970895e7375', 'fcfe7319d37239d40e07dffa714241480f7240144c4b2d103e7190f0c714f5e2']",[]
pool154hq0j6u6ydz62mtlu7xaj78mhreyp0zsv2kq7f0qmne2fu4t7y,a56e07cb5cd11a2d2b6bff3c6ecbc7ddc79205e2831560792f06e795,83f595172bb00148c588e0c11888d9fdedd13da281cec5128b3009d729d9cb17,1321,43285531603927,0.001859774649432398,0.6596416324582659,36,43265210253431,0.0018605895955303646,30000000000,31985034796,0.01,340000000,stake1u90nxrwyps9s6l3uv4v98ezt2pw629n8e4kv89a6tj6fdcct22ecz,['stake1u90nxrwyps9s6l3uv4v98ezt2pw629n8e4kv89a6tj6fdcct22ecz'],"['07174db8e4318c2a2ab31d1303792716dd22fa6337cde15292795626acfbf7d3', '5352409cfbf076b38ade8d64dd41b88e47ea12569fdfa89b69db696ef283e49a', '5cb65388d0187b465621f78b11ee00628db2b7ed97641c81e7c76947fb4f4a0c']",[]
pool1e9tp0emvvg9sc4ds9h4nhwk8qpn6869qwnas2qywu9ep2reaaxe,c95617e76c620b0c55b02deb3bbac70067a3e8a074fb05008ee17215,3c3cc00e1b02cd5720916f691ef9714856d7428e4d1f99621ec861cf4e2dc658,242,1012503143557,4.3502473207169444e-05,0.015429849229909247,61,1016906066594,4.373132214205436e-05,200000000000,215819012130,0.02,340000000,stake1ux0ukh39z2d8ugk686s6qjeuwggkss2yta7yfamfsgcpegcm4lnm0,['stake1ux0ukh39z2d8ugk686s6qjeuwggkss2yta7yfamfsgcpegcm4lnm0'],"['6959383899d905bcc042efa61578a5283df3c128d74f5a803628a724148eebb9', '0f8bca72e56cd51bffe0d87f03d578059450db8e63b8ee1086c93f5c8780be8a', '54c96ffb0b73b53e9142fd4270c78e1efcd3ee24d4d726752a4c04ce6a8d143d']",[]
pool1z5h4jhmhqrd2ndrhn3w7kr8nvcqwunds53hrs6vpzr882x4n3la,152f595f7700daa9b4779c5deb0cf36600ee4db0a46e38698110ce75,880f22713ad60a358fdf9ca3e44bbb41e72f4c6c80d236cba2f9e7508721f941,0,2201151960,9.457309320385121e-08,3.354403696526125e-05,4,2201151960,9.465897451942914e-08,100000000,102228700,0.035,345000000,stake1uxfpuvcshzcjaxqtf8f2mdeqmzf2q47h2x0723x39wu7l7cux4dkg,['stake1uxfpuvcshzcjaxqtf8f2mdeqmzf2q47h2x0723x39wu7l7cux4dkg'],"['72dcf115458da5dc4e36a565d434738a2c0e2c1424d23bf00d3426d3f930d4ba', '33875fbcf6b9703cc40833382c2d6e7089cb327fabdf10f77e235a9d2558937f', '0968c0e31ffd41371010ab21ba39d723e35b957d56599b25928656f0ce54d9ea']",[]
pool1telljurmr9xs4z4ux7e46m9rgyf042nhwqewyf5t97xswrzwvsu,5e7ff9707b194d0a8abc37b35d6ca34112faaa777032e2268b2f8d07,390bfc829df559429e9a40618180c9410d456e8661220a196e5a885d375c5943,153,14711772945039,0.0006320953297222924,0.22419726782194477,7,14701674226428,0.0006322350438687551,50000000000,51897348762,0.03,340000000,stake1uxwfph3wgkr0pn7el7k6uxhsv37gefsm9ar2qz6d44cx9yq73gssg,['stake1uxwfph3wgkr0pn7el7k6uxhsv37gefsm9ar2qz6d44cx9yq73gssg'],"['02cdb30003e3ca01f7847c8b99508da703688c6c41593bd318d83506ee02f806', '6fdd155719ba01050f83d1308b0592e89e7200f40ebcaf29feb61da039c04a13', 'b221aca205241ae2aa69ba6b380fa08023c48a2e86bad1fb8563861682c117ae', '7ddaffbae82421fe0207a12b90428a2f19072b335a7dd63447ec017e5c5dccba']",[]
pool1lxg4rf0aqqachwft52hs9mtwlmpfyw6jqxyulz0pcfj25d4uaqd,f99151a5fd003b8bb92ba2af02ed6efec2923b520189cf89e1c264aa,90ffabcfb402284179e702d0bc1583793227a6e9c29c726d825ebfb4872db8cd,2314,66143046256412,0.002841853989214945,1.007974382931776,4,66102324499418,0.0028426834512894988,2000000,6000000,0.06,345000000,stake1uxa90wxzhec9fzjyvvn72gswhhlzyj9ehz7n700fax88zdqtg8k6g,['stake1uxa90wxzhec9fzjyvvn72gswhhlzyj9ehz7n700fax88zdqtg8k6g'],['ccfb5a228e6fb6c68de36c718daa1b60b855a6cc00a65f2f6e9542123b4f7479'],[]
pool162ejhdrf7m5te4hpuzagrpck6vt78undp2flx9as3lww6uvs4lq,d2b32bb469f6e8bcd6e1e0ba818716d317e3f26d0a93f317b08fdced,8b7b6bcbb2a7b10feaebd1ccebb68626dec3f87244f2b523f171834d0dc3fb21,2275,66101301821899,0.002840060428221573,1.0073382265555493,2,66057947608117,0.002840775054641176,2000000,6000000,0.06,345000000,stake1u9z6dygkeh5nwvqjuv6gx0dt4gaaa6ydzys0plz833cqrnqsn2rjy,['stake1u9z6dygkeh5nwvqjuv6gx0dt4gaaa6ydzys0plz833cqrnqsn2rjy'],['f6ec97469d6d1a154acc07a182c56e1340098951aca6f7afda9753a16aec5745'],[]
pool1z8rxpwrukslywg9s2wy4kvfhknqg7dnah5pszf7fcm0fu2valeh,11c660b87cb43e4720b053895b3137b4c08f367dbd030127c9c6de9e,488988b83d88d0ab6aa02ecda398c211407c4bb733d66256db3882b2b9b06439,2274,66137462511450,0.0028416140820925317,1.0078892905116188,5,66095946625573,0.0028424091753609156,2000000,6000000,0.06,345000000,stake1u9khq0a2uk67cahzgul4cqqywg2xlyq7erfz7nwpqwnz3ac5mx73r,['stake1u9khq0a2uk67cahzgul4cqqywg2xlyq7erfz7nwpqwnz3ac5mx73r'],['5c2b498923324a84fee9e9f178a9c8526b0b8c933378c973b3c20a006f3b2864'],[]
pool1c50yum9j2pj66p6qyjwxd6h6z8scvysxq2hlrnw22vgs5rq2547,c51e4e6cb25065ad0740249c66eafa11e186120602aff1cdca53110a,51bca21b0b194eb89a576b004571002a5187b6f2fe5849f25da4c1da45c01b1e,2253,66075571861216,0.0028389549334560935,1.0069461197097023,3,66041780880288,0.0028400798160091154,2000000,6000000,0.06,345000000,stake1u9yc0fln76ejlgcc6cwvqyzsykfesrcyg5j9h5dwwy3qttsvehdxe,['stake1u9yc0fln76ejlgcc6cwvqyzsykfesrcyg5j9h5dwwy3qttsvehdxe'],['e321947128939476db12df31a2e59cea1f068a4933db868ae3f52768f743ddb3'],[]
pool1eu4s4jmjam94dgzm56mejgk5k3l7m7unk95296c7t73xqgp6kfr,cf2b0acb72eecb56a05ba6b79922d4b47fedfb93b168a2eb1e5fa260,1894b2315d3bdd604c905ef9dbadd36cdb1f198d25b67801ecdc2ad59894e985,2222,66121070604948,0.002840909799367134,1.0076394891677651,5,66077175486126,0.0028416019358595526,2000000,6000000,0.06,345000000,stake1uxwhkmk3099ea3wcltmnhwq8ws804llcsus04sg6rzwhkms75pr8p,['stake1uxwhkmk3099ea3wcltmnhwq8ws804llcsus04sg6rzwhkms75pr8p'],['2f706479b952630ab5dab0eb306448473f1b0c6eebf9b468cb7c253a2061ed08'],[]
pool1v8f9npqqyywumf58s5g7kmvywx09c5pv02nr65q00ftuur8780p,61d2598400211dcda6878511eb6d84719e5c502c7aa63d500f7a57ce,3830a8462fe8abf688c304eb95f327d24a232f3dc5ce673b9d945c61624d2abe,2305,66161094162083,0.002842629422395468,1.0082494205602428,7,66119605173611,0.0028434265943926736,2000000,6000000,0.06,345000000,stake1uyahh7c4h2w8k93khjzjs9k8ulm2vw0zph7spz8gmfdskycmefcs2,['stake1uyahh7c4h2w8k93khjzjs9k8ulm2vw0zph7spz8gmfdskycmefcs2'],['4dad00ee2467d81508090712e1e6e7f92a00f717e9e8d59c0cb8202a836996ca'],[]
pool1c8f3ffu2g0eatw4fctjpq5q48pppzst0yg90fgj23637uhhhx23,c1d314a78a43f3d5baa9c2e4105015384211416f220af4a24a8ea3ee,d00774694b64b8f50658b465d4df4094683e4b50195486c0172beed177c12f30,2271,66122260368242,0.0028409609178709624,1.0076576203393695,2,66085879541038,0.002841976247550478,2000000,6000000,0.06,345000000,stake1u9s4grjt3wwvr8ee9wazg89lra3kz53eq6rlurnqk0jmk0g7y572f,['stake1u9s4grjt3wwvr8ee9wazg89lra3kz53eq6rlurnqk0jmk0g7y572f'],['33dbf4f2c881b6befcf401ef0d9a28eff95eb58913db20c8f1e2cc5dce49d1b5'],[]
pool12va8zrqehhwuz39trxgq6dagzjyq3qjenqd96jy9qvwwx2372zv,533a710c19bdddc144ab19900d37a81488088259981a5d4885031ce3,06b65afc91f37e669a053a1cb9ac8f80351da0aa16823abbe4f1d7d862eb7deb,2232,66133013511252,0.002841422929587827,1.0078214908186345,2,66084252576562,0.0028419062811003296,2000000,6000000,0.06,345000000,stake1u8nf0y26w74usrj7hllg0wym6h3yyx8zyal6mjq7t7cnc6qz8r3q8,['stake1u8nf0y26w74usrj7hllg0wym6h3yyx8zyal6mjq7t7cnc6qz8r3q8'],['76ec78e047e50a9bb000fb418d42ae1a93fea7f499ce41c635e7e5a24fe3c7de'],[]
pool1yp85j5tmfwwlj8hmsxcrp2dnxuu0fu858qvl6tpeedpckt9zvkj,204f49517b4b9df91efb81b030a9b33738f4f0f43819fd2c39cb438b,ecb7e7b4856caadafeee0dba3eabb4551c75bf4304d104bb8fa20982b0224c4b,2273,66112846099320,0.0028405564312437848,1.0075141533773153,4,66092713212910,0.002842270124749036,2000000,6000000,0.06,345000000,stake1uycn5mrf608mrmrhdhns2ndw47yhkd2c6ca3w4ye3x2r7ys8kx47p,['stake1uycn5mrf608mrmrhdhns2ndw47yhkd2c6ca3w4ye3x2r7ys8kx47p'],['9fa0219f51ca6e03544676a1b45c225bb0c6cff48faec9e90737e53c8fd481e1'],[]
pool1uezuqdzj9ue9y2l3ce9873sj33tz3q9tcf4tuhm97fdggywuydy,e645c034522f32522bf1c64a7f46128c562880abc26abe5f65f25a84,faa47f5d7cff6c80cbf4882dfc5ed3c143eac6a0a5869c41b67be7537820f7fe,2282,66108102312602,0.0028403526131559956,1.0074418613411835,2,66082051987586,0.002841811646336537,2000000,6000000,0.06,345000000,stake1uy8702xjsh8hkgahqkq7jadmetwwu4hjh7fvn7ajahu986ggsck3v,['stake1uy8702xjsh8hkgahqkq7jadmetwwu4hjh7fvn7ajahu986ggsck3v'],['c5c63ecad8fab6a67c0260eede099c20afa41c5f527851ad9df766bfb3061dce'],[]
pool1etu9qtmx2dhf2yu0hu3uzj4au8gnpyx54m6jhy5876pwsulrcmc,caf8502f66536e95138fbf23c14abde1d13090d4aef52b9287f682e8,b812a8f8b4b425c13988fd4e08a286b9ef3a9bcd3c67456bc3b0ff2840157032,2273,66136150102439,0.0028415576940820832,1.0078692903039193,2,66099811559295,0.002842575384086782,2000000,6000000,0.06,345000000,stake1uyyastfnr3m3d94qq57m2vccet5qarqhkxz838rk9xy35tgj0egx4,['stake1uyyastfnr3m3d94qq57m2vccet5qarqhkxz838rk9xy35tgj0egx4'],['dd7f4322ced74d187f58bda4db2945fb863f8194da3442b29ed00a6724e71509'],[]
pool18kpfz02v3knfp24k4a3zv50h5eva5s90slwtfvae3n5rq4zfget,3d82913d4c8da690aab6af622651f7a659da40af87dcb4b3b98ce830,33c299b2c4edd5a6e0e1924173cb27dd5484d561b0a775ca9cf5d94030d8ae55,2286,66093468372979,0.0028397238619561438,1.0072188501994805,3,66051566431514,0.002840500636679834,2000000,6000000,0.06,345000000,stake1uyt9rqk54janm7sxc5wc5rnzv8qt9g36y54zd6pxg7zeflqdsk8vn,['stake1uyt9rqk54janm7sxc5wc5rnzv8qt9g36y54zd6pxg7zeflqdsk8vn'],['dbac47021a925deb61f92745069ed70d25d1b8ab4db76123be672917deb7f5fb'],[]
pool1jd33dsshcmepweqwmrgn9jc0lqfnammnua8yc2qq9w0txxkawt6,936316c217c6f217640ed8d132cb0ff8133eef73e74e4c28002b9eb3,cb7432ad415247aac3051ea03af98322fc7db181ef4a160c81fcb5dae10c1ed4,2287,66135562690067,0.002841532455749603,1.0078603385447138,3,66096008115790,0.002842411819703964,2000000,6000000,0.06,345000000,stake1uxqzdvxkdq06zanrrqj09v0tlvrampfdyk3x2wcyj3klrss3946kv,['stake1uxqzdvxkdq06zanrrqj09v0tlvrampfdyk3x2wcyj3klrss3946kv'],['f8a08094d8a805ae7f018fe2e2f9c49bac41d88a253f14a2aae74d6a2f244341'],[]
pool1repwaml372lx5kf3yw7568yhefa4d60r2d07un5gmykyv57ejxq,1e42eeeff1f2be6a593123bd4d1c97ca7b56e9e3535fee4e88d92c46,e25cfff9e99ec4c89fc1875767ad64f7b84cae191f776097abb477f8eebc5fc7,0,407405934,1.7504306866657246e-08,6.208585303652905e-06,2,407405934,1.7520202433261458e-08,400000000,406405934,0,340000000,stake1u8zmecx94nvfylcrnm0hwpvn3rw6284j5c3m78lnr4lajfgjdsjrl,['stake1u8zmecx94nvfylcrnm0hwpvn3rw6284j5c3m78lnr4lajfgjdsjrl'],"['f60f3b2ed24bcc271d5da45021bcbf004fed2571034b6165ddddd471b35d59d7', '9528203183d70f153b2049f833ffa0fc475be4d8b7cee74bf4c09fe8e79dcee0', 'b6d7c10d76814e634ae1008c08d4ed04777dfe30cf7930f0027a564b393b58cc', 'b43c3b97297b8780bdc981a3adb0a9a64f8c92c0c0e8306883682c91dd506ff9', '4ab80d59ac8dd8fab89f6f10796100d8b1dc5f34db163b0d24d8e78c4c66abcf', '1e62d6fd4aeb74a37636cd068add046ff7c866a3ab45b0b043a09c0bcffff4ca', '82a0b93e2ff7e743f246de4df1346a6a113ae0894e81281c2e4ee6737ffa9532', '2b0b1a498ec540f809f0f013b7c9a3901e9592ab5a58cd370cbace1e5a5f9eb5', '45b9a20b93c2bfea451aa543a9711f6da9d375cd779303002b72302ad41ca680', '865a7b98ecc39159e5844f724b8b924f2d30079be2cbc651530c500a47780c1a', 'bf3318ca5fac4ad3a1696557e8ef580564e407cd8baf55e6ec666c141a008611', '70330795c49a938867a672975523411f1ad34fc9a689235fad376b84080fc0b1', 'd4ad4f7d2d47217a68efdc0c2ba2ad813db248445503b902d7a2c6d0f645c821', '1a405b98d186995070056ddf7b3b752b3f3c0d7feb68529544e1e721005c3ed6', '499fe70db82d6e4659a7128ba3344cf55e6cb7d2a4d955dbb2afdd3ba3adf658', 'bc49d3489ffe818ecd7ea351effeb28f8245d59e264b19be52416a72dcd14585', '92db7849b2860fb6c6ed7c2aa9b5f823a7563dbc7ea5c9cba8ca4d5170329a04', 'dbb10237e9b33aa7c24687dfef008bc8942b28884da6056b8c147f7d6b6eecb5', '42ef2ef935715722609df6ac2092f68c46ed11a46e0bd4e4d7a76a1d99da1a83', '10bc66a288e5ece25cfe7932777073c25c14794c9c121166bd6d9efea58cf32a', 'def3246d557ed79309a9c225c09845e7bfa773b19830053b1d9b0c131fd86d5d', '781f209ed60521e13a1b3d4f1f156498d2c58641eedf661be0df6e0bafe5466a', '44cbd888e55e5ece3a0a8598af395768cd37e272a92f6799736f73384c838523', '14e2b381cf2013ebd8f94c5905ddea85f45c3f7413570c32ee38021c289b8984', '54a8f919043c10ac9f4605fed0920381110baa094337dd9ebe91affa2428ecac', 'f13ee9ed03a2f1cdec308aa57cd2ce149ad0ffdbd5ac2df3c3efb2f7c38acb6f', 'c18b359bac3d245034e0a103b7d7ac166c31df708e219329507595553992618b', 'fa0fa27872c34e6cf6e872965f01e88061160b66b6295b2c2369d2da471b4de7', '512e171a9fb39a4108d7ab2248bb203398c9be3b8491b863f915a65351dadfde', '73ef01ed68ac357bbfd4427f8a9971c9bfd66bdc29c90d982a50c5d787754289', '41a24e179bceb200ad9122eb839f3608669078c6ea28f1dd78cff6aba41bf58d']",[]
